ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.75 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.75 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.14 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.28 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.54 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.08 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.72 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.38 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.19 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.46 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.40 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.96 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.79 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.20 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,11.70 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,4.97 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.10 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,15.45 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,7.00 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.63 ,PROVISIONS,V002278705
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.49 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.00 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.79 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.66 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,6.28 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.99 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.99 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.57 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,19.35 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.04 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.51 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.85 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,27.93 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.41 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,22.50 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,6.99 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,15.00 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,10.00 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,10.00 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.97 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.99 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,30.00 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,10.00 ,PROVISIONS,V002278706
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.96 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.22 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.69 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.85 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,22.04 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.00 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,45.00 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,15.57 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.00 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.72 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,50.00 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.79 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,26.40 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.97 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,59.99 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.52 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,31.55 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.99 ,PROVISIONS,V002278707
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,9.24 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,12.24 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,14.25 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.28 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.00 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.92 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.18 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.90 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.10 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.70 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.98 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.60 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,4.74 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,4.50 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,10.80 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,19.88 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,4.50 ,PROVISIONS,V002278708
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.99 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,14.25 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.28 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.75 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.08 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.80 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.10 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.96 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.79 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.75 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.95 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,10.80 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,15.45 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.18 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,7.00 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.55 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.22 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.22 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.22 ,PROVISIONS,V002278709
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,9.66 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.22 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.32 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,4.50 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.25 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,3.00 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.80 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.50 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,24.00 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,12.72 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,15.45 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,12.40 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,14.00 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.75 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,0.75 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,7.00 ,PROVISIONS,V002278710
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.29 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.49 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,23.94 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.98 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,17.20 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.25 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.04 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.02 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,23.97 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,60.84 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.19 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,13.20 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,6.99 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.00 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.80 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,27.86 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,34.79 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,26.10 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.41 ,PROVISIONS,V002278711
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,5.40 ,PROVISIONS,V002278712
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,2.99 ,PROVISIONS,V002278712
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,22/07/2024,1.90 ,PROVISIONS,V002278712
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.09 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.58 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.38 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,15.99 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,23.94 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,18.87 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,2.55 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.85 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,32.01 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.76 ,PROVISIONS,V002278713
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,58.70 ,PROVISIONS,V002278713
