ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,16-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,16-Jun-25,318.50 ,HOME CARE - CHILDRENS SERVICES,V002431999
ROCHDALE BOROUGH COUNCIL,16-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,16-Jun-25,269.50 ,HOME CARE - CHILDRENS SERVICES,V002432000
ROCHDALE BOROUGH COUNCIL,16-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,16-Jun-25,100.20 ,HOME CARE - CHILDRENS SERVICES,V002432001
ROCHDALE BOROUGH COUNCIL,23-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,23-Jun-25,512.00 ,HOME CARE - CHILDRENS SERVICES,V002432002
ROCHDALE BOROUGH COUNCIL,17-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,17-Jun-25,216.67 ,EQUIPMENT - GENERAL,V002432003
ROCHDALE BOROUGH COUNCIL,23-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,23-Jun-25,58.88 ,OCCUPATIONAL HEALTH,V002432004
ROCHDALE BOROUGH COUNCIL,23-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,23-Jun-25,549.10 ,TRANSACTIONS-EXPENDITURE,V002432005
ROCHDALE BOROUGH COUNCIL,13-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,13-Jun-25,69.60 ,BUILDING MATERIALS,V002432009
ROCHDALE BOROUGH COUNCIL,27-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,27-Jun-25,444.95 ,MATERIAL - GENERAL,V002432010
ROCHDALE BOROUGH COUNCIL,18-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,18-Jun-25,172.00 ,TRANSACTIONS-EXPENDITURE,V002432012
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,226.00 ,ELECTRICAL,V002432014
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,100.00 ,REPAIRS & ALTS OF BUILDINGS,V002432015
ROCHDALE BOROUGH COUNCIL,13-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,13-Jun-25,249.00 ,REPAIRS & ALTS OF BUILDINGS,V002432016
ROCHDALE BOROUGH COUNCIL,13-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,13-Jun-25,100.00 ,REPAIRS & ALTS OF BUILDINGS,V002432017
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,74.68 ,REPAIRS & ALTS OF BUILDINGS,V002432018
ROCHDALE BOROUGH COUNCIL,13-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,13-Jun-25,"48,467.16 ",MINOR BUILDING WORKS,V002432022
ROCHDALE BOROUGH COUNCIL,16-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,16-Jun-25,710.50 ,HOME CARE - CHILDRENS SERVICES,V002432026
ROCHDALE BOROUGH COUNCIL,13-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,13-Jun-25,"20,146.08 ",MINOR BUILDING WORKS,V002432027
ROCHDALE BOROUGH COUNCIL,13-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,13-Jun-25,"3,175.52 ",BUILDING MATERIALS,V002432036
ROCHDALE BOROUGH COUNCIL,13-Jun-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,13-Jun-25,"1,080.00 ",FEES / COMMISSION,V002432037
ROCHDALE BOROUGH COUNCIL,17-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,17-Jun-25,417.84 ,BUILDING MATERIALS,V002432039
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,260.00 ,PROFESSIONAL FEES,V002432041
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,"15,000.00 ",PROFESSIONAL FEES,V002432044
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,"3,355.00 ",OTHER EST - SEN PROVISION,V002432049
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,903.00 ,OTHER EST - SEN PROVISION,V002432050
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,"3,355.00 ",OTHER EST - SEN PROVISION,V002432051
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,"5,557.00 ",OTHER EST - SEN PROVISION,V002432052
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,"8,009.00 ",OTHER EST - SEN PROVISION,V002432053
ROCHDALE BOROUGH COUNCIL,19-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19-Jun-25,"20,784.00 ",HOME CARE - CHILDRENS SERVICES,V002432064
ROCHDALE BOROUGH COUNCIL,17-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,17-Jun-25,208.58 ,WATER CHARGES,V002432065
ROCHDALE BOROUGH COUNCIL,19-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,19-Jun-25,20.00 ,BUILDING MATERIALS,V002432066
ROCHDALE BOROUGH COUNCIL,19-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,19-Jun-25,378.88 ,HOME CARE - CHILDRENS SERVICES,V002432067
ROCHDALE BOROUGH COUNCIL,27-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,27-Jun-25,"1,343.21 ",MATERIAL - GENERAL,V002432068
ROCHDALE BOROUGH COUNCIL,18-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,18-Jun-25,840.00 ,OTHER LA`S - SEN PROVISION,V002432070
ROCHDALE BOROUGH COUNCIL,13-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,13-Jun-25,"3,560.00 ",TRANSACTIONS-EXPENDITURE,V002432073
ROCHDALE BOROUGH COUNCIL,20-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,20-Jun-25,834.20 ,POSTAGE,V002432078
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.12 ,CONTRACT INCOME,V002432090
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.12 ,CONTRACT INCOME,V002432091
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.40 ,CONTRACT INCOME,V002432092
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.43 ,CONTRACT INCOME,V002432093
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.48 ,CONTRACT INCOME,V002432094
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.14 ,CONTRACT INCOME,V002432095
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.29 ,CONTRACT INCOME,V002432096
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.09 ,CONTRACT INCOME,V002432097
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.09 ,CONTRACT INCOME,V002432097
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.50 ,CONTRACT INCOME,V002432098
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.33 ,CONTRACT INCOME,V002432099
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.24 ,CONTRACT INCOME,V002432100
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-0.24 ,CONTRACT INCOME,V002432100
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-17.55 ,CONTRACT INCOME,V002432101
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-4.50 ,CONTRACT INCOME,V002432102
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-11.70 ,CONTRACT INCOME,V002432103
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-5.85 ,CONTRACT INCOME,V002432104
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-17.55 ,CONTRACT INCOME,V002432105
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-23.40 ,CONTRACT INCOME,V002432106
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-17.55 ,CONTRACT INCOME,V002432107
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-7.56 ,CONTRACT INCOME,V002432108
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-16.33 ,CONTRACT INCOME,V002432109
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-789.95 ,CONTRACT INCOME,V002432110
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-10.50 ,CONTRACT INCOME,V002432111
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-8.75 ,CONTRACT INCOME,V002432112
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,"-1,657.58 ",CONTRACT INCOME,V002432113
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-1.14 ,CONTRACT INCOME,V002432114
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-26.88 ,CONTRACT INCOME,V002432115
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-26.15 ,CONTRACT INCOME,V002432116
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-1.14 ,CONTRACT INCOME,V002432117
ROCHDALE BOROUGH COUNCIL,13-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,13-Jun-25,-136.31 ,CONTRACT INCOME,V002432118
ROCHDALE BOROUGH COUNCIL,19-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,19-Jun-25,103.55 ,EQUIPMENT - GENERAL,V002432119
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,471.25 ,PROFESSIONAL FEES,V002432121
ROCHDALE BOROUGH COUNCIL,13-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,13-Jun-25,137.00 ,PROFESSIONAL FEES,V002432122
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,135.00 ,EXPENSES - GENERAL,V002432123
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,13-Jun-25,"34,250.00 ",EXPENSES - GENERAL,V002432127
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,"145,000.00 ",NEW CONSTRUCTION,V002432128
ROCHDALE BOROUGH COUNCIL,17-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,17-Jun-25,"1,200.00 ",CONSULTANTS FEES,V002432132
ROCHDALE BOROUGH COUNCIL,17-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,17-Jun-25,160.00 ,ACTIVITIES,V002432133
ROCHDALE BOROUGH COUNCIL,17-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,17-Jun-25,"1,750.00 ",PROFESSIONAL FEES,V002432134
ROCHDALE BOROUGH COUNCIL,13-Jun-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,13-Jun-25,104.00 ,YOUNG PEOPLES RENTS,V002432135
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,68.00 ,PROVISIONS,V002432137
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,68.00 ,PROVISIONS,V002432137
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,68.00 ,PROVISIONS,V002432137
ROCHDALE BOROUGH COUNCIL,30-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,30-Jun-25,"513,559.09 ",PFI SCHEMES RPIX,V002432140
ROCHDALE BOROUGH COUNCIL,13-Jun-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,13-Jun-25,315.00 ,ACTIVITIES,V002432141
ROCHDALE BOROUGH COUNCIL,13-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,13-Jun-25,69.60 ,BUILDING MATERIALS,V002432142
ROCHDALE BOROUGH COUNCIL,13-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,13-Jun-25,640.00 ,EQUIPMENT - GENERAL,V002432144
ROCHDALE BOROUGH COUNCIL,24-Jun-25,FINANCE CONTROL,REDACTED - PERSONAL DATA,24-Jun-25,4.92 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,534.36 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,260.30 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,75.86 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,24-Jun-25,"1,034.57 ",WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,24-Jun-25,53.92 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,24-Jun-25,0.32 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,8.95 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,199.40 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,31.64 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,199.40 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,158.00 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,36.31 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,449.45 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,314.60 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,154.17 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,104.77 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,467.74 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,"1,381.78 ",WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,"3,043.70 ",WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,"-2,044.57 ",WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,"-1,036.74 ",WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,264.66 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,489.49 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,24-Jun-25,264.66 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,24-Jun-25,458.66 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,66.65 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,1.39 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,634.27 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,216.80 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,94.68 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,298.36 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,-147.16 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,-142.47 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,-72.44 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,32.09 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,16.23 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,-53.30 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,-47.05 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,-42.77 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,-33.38 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,-16.51 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,8.95 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,"1,321.03 ",WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,106.31 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,24-Jun-25,64.98 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,24-Jun-25,132.01 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,180.28 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,18.79 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,31.84 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,550.39 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,221.14 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,73.68 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,24-Jun-25,162.47 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,19.04 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,24-Jun-25,145.45 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,115.01 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,23.79 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,24-Jun-25,56.28 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,24-Jun-25,857.66 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,24-Jun-25,145.46 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,62.29 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,216.80 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,13.99 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,56.86 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,"23,307.74 ",WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,295.54 ,WATER CHARGES,V002432145
ROCHDALE BOROUGH COUNCIL,24-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,24-Jun-25,427.25 ,WATER CHARGES,V002432145
